machine_id,timestamp,temperature,acoustic_vibration
Labeling_Machine_2,2026-06-07 07:00:00,23.48,25.09
Palletizer_2,2026-06-07 07:00:00,21.25,25.83
CNC_Mill_1,2026-06-07 07:15:00,26.51,30.45
CNC_Lathe_1,2026-06-07 07:15:00,21.25,24.4
Robotic_Welder_1,2026-06-07 07:15:00,24.62,57.65
Pick_Place_1,2026-06-07 07:15:00,22.34,24.49
Assembly_Conveyor_1,2026-06-07 07:15:00,22.55,24.72
Injection_Molder_2,2026-06-07 07:15:00,22.1,25.34
Thermoformer_2,2026-06-07 07:15:00,22.23,24.37
Packaging_Robot_2,2026-06-07 07:15:00,21.45,24.86
Labeling_Machine_2,2026-06-07 07:15:00,22.53,25.65
Palletizer_2,2026-06-07 07:15:00,22.05,25.38
CNC_Mill_1,2026-06-07 07:30:00,24.45,31.45
CNC_Lathe_1,2026-06-07 07:30:00,22.72,24.05
Robotic_Welder_1,2026-06-07 07:30:00,26.25,58.76
Pick_Place_1,2026-06-07 07:30:00,23.18,24.75
Assembly_Conveyor_1,2026-06-07 07:30:00,20.86,24.54
Injection_Molder_2,2026-06-07 07:30:00,21.7,24.74
Thermoformer_2,2026-06-07 07:30:00,21.64,25.5
Packaging_Robot_2,2026-06-07 07:30:00,22.43,25.0
Labeling_Machine_2,2026-06-07 07:30:00,21.96,25.16
Palletizer_2,2026-06-07 07:30:00,23.14,25.28
CNC_Mill_1,2026-06-07 07:45:00,26.24,30.02
CNC_Lathe_1,2026-06-07 07:45:00,22.66,24.51
Robotic_Welder_1,2026-06-07 07:45:00,26.05,59.94
Pick_Place_1,2026-06-07 07:45:00,21.91,24.97
Assembly_Conveyor_1,2026-06-07 07:45:00,22.22,24.92
Injection_Molder_2,2026-06-07 07:45:00,21.95,25.52
Thermoformer_2,2026-06-07 07:45:00,21.07,24.35
Packaging_Robot_2,2026-06-07 07:45:00,22.91,25.22
Labeling_Machine_2,2026-06-07 07:45:00,21.81,24.63
Palletizer_2,2026-06-07 07:45:00,22.43,25.2
CNC_Mill_1,2026-06-07 08:00:00,26.32,28.7
CNC_Lathe_1,2026-06-07 08:00:00,22.1,24.96
Robotic_Welder_1,2026-06-07 08:00:00,24.31,55.03
Pick_Place_1,2026-06-07 08:00:00,22.61,24.41
Assembly_Conveyor_1,2026-06-07 08:00:00,22.62,25.94
Injection_Molder_2,2026-06-07 08:00:00,21.95,24.72
Thermoformer_2,2026-06-07 08:00:00,21.84,24.62
Packaging_Robot_2,2026-06-07 08:00:00,22.48,24.2
Labeling_Machine_2,2026-06-07 08:00:00,21.41,24.94
Palletizer_2,2026-06-07 08:00:00,22.04,24.56
CNC_Mill_1,2026-06-07 08:15:00,26.0,30.24
CNC_Lathe_1,2026-06-07 08:15:00,22.0,25.32
Robotic_Welder_1,2026-06-07 08:15:00,26.59,59.03
Pick_Place_1,2026-06-07 08:15:00,22.65,24.88
Assembly_Conveyor_1,2026-06-07 08:15:00,22.33,25.69
Injection_Molder_2,2026-06-07 08:15:00,21.81,25.75
Thermoformer_2,2026-06-07 08:15:00,22.55,26.29
Packaging_Robot_2,2026-06-07 08:15:00,23.34,25.21
Labeling_Machine_2,2026-06-07 08:15:00,22.6,26.31
Palletizer_2,2026-06-07 08:15:00,21.82,25.37
CNC_Mill_1,2026-06-07 08:30:00,27.52,29.43
CNC_Lathe_1,2026-06-07 08:30:00,22.06,24.31
Robotic_Welder_1,2026-06-07 08:30:00,25.35,55.97
Pick_Place_1,2026-06-07 08:30:00,22.32,24.03
Assembly_Conveyor_1,2026-06-07 08:30:00,21.95,25.55
Injection_Molder_2,2026-06-07 08:30:00,21.83,25.36
Thermoformer_2,2026-06-07 08:30:00,21.6,24.3
Packaging_Robot_2,2026-06-07 08:30:00,22.34,24.51
Labeling_Machine_2,2026-06-07 08:30:00,22.45,24.39
Palletizer_2,2026-06-07 08:30:00,21.36,24.89
CNC_Mill_1,2026-06-07 08:45:00,25.42,29.31
CNC_Lathe_1,2026-06-07 08:45:00,22.06,25.12
Robotic_Welder_1,2026-06-07 08:45:00,25.62,57.83
Pick_Place_1,2026-06-07 08:45:00,22.09,25.6
Assembly_Conveyor_1,2026-06-07 08:45:00,21.6,25.62
Injection_Molder_2,2026-06-07 08:45:00,22.37,25.4
Thermoformer_2,2026-06-07 08:45:00,21.92,24.04
Packaging_Robot_2,2026-06-07 08:45:00,21.59,25.93
Labeling_Machine_2,2026-06-07 08:45:00,21.67,24.2
Palletizer_2,2026-06-07 08:45:00,20.81,24.76
CNC_Mill_1,2026-06-07 09:00:00,24.78,30.36
CNC_Lathe_1,2026-06-07 09:00:00,22.07,25.02
Robotic_Welder_1,2026-06-07 09:00:00,27.7,59.26
Pick_Place_1,2026-06-07 09:00:00,21.92,25.25
Assembly_Conveyor_1,2026-06-07 09:00:00,21.6,24.77
Injection_Molder_2,2026-06-07 09:00:00,22.04,25.7
Thermoformer_2,2026-06-07 09:00:00,22.07,25.07
Packaging_Robot_2,2026-06-07 09:00:00,21.54,25.12
Labeling_Machine_2,2026-06-07 09:00:00,21.88,25.07
Palletizer_2,2026-06-07 09:00:00,21.56,25.08
CNC_Mill_1,2026-06-07 09:15:00,25.82,28.6
CNC_Lathe_1,2026-06-07 09:15:00,22.44,25.37
Robotic_Welder_1,2026-06-07 09:15:00,26.5,61.78
Pick_Place_1,2026-06-07 09:15:00,21.74,24.13
Assembly_Conveyor_1,2026-06-07 09:15:00,22.13,24.29
Injection_Molder_2,2026-06-07 09:15:00,22.34,24.07
Thermoformer_2,2026-06-07 09:15:00,21.91,23.82
Packaging_Robot_2,2026-06-07 09:15:00,21.23,25.19
Labeling_Machine_2,2026-06-07 09:15:00,21.85,25.01
Palletizer_2,2026-06-07 09:15:00,21.61,24.55
CNC_Mill_1,2026-06-07 09:30:00,26.93,29.55
CNC_Lathe_1,2026-06-07 09:30:00,21.76,25.59
Robotic_Welder_1,2026-06-07 09:30:00,26.11,56.65
Pick_Place_1,2026-06-07 09:30:00,22.04,25.05
Assembly_Conveyor_1,2026-06-07 09:30:00,22.52,24.79
Injection_Molder_2,2026-06-07 09:30:00,21.43,25.3
Thermoformer_2,2026-06-07 09:30:00,22.03,25.63
Packaging_Robot_2,2026-06-07 09:30:00,21.88,25.13
Labeling_Machine_2,2026-06-07 09:30:00,21.9,23.96
Palletizer_2,2026-06-07 09:30:00,21.82,25.78
CNC_Mill_1,2026-06-07 09:45:00,24.45,29.71
CNC_Lathe_1,2026-06-07 09:45:00,22.05,25.14
Robotic_Welder_1,2026-06-07 09:45:00,25.56,56.73
Pick_Place_1,2026-06-07 09:45:00,22.45,24.8
Assembly_Conveyor_1,2026-06-07 09:45:00,22.32,24.59
Injection_Molder_2,2026-06-07 09:45:00,22.55,24.93
Thermoformer_2,2026-06-07 09:45:00,22.54,25.39
Packaging_Robot_2,2026-06-07 09:45:00,22.09,25.15
Labeling_Machine_2,2026-06-07 09:45:00,22.38,25.18
Palletizer_2,2026-06-07 09:45:00,22.12,25.31
CNC_Mill_1,2026-06-07 10:00:00,25.72,29.54
CNC_Lathe_1,2026-06-07 10:00:00,21.83,26.1
Robotic_Welder_1,2026-06-07 10:00:00,26.82,57.04
Pick_Place_1,2026-06-07 10:00:00,22.63,24.78
Assembly_Conveyor_1,2026-06-07 10:00:00,21.86,25.83
Injection_Molder_2,2026-06-07 10:00:00,22.0,24.83
Thermoformer_2,2026-06-07 10:00:00,22.89,25.57
Packaging_Robot_2,2026-06-07 10:00:00,21.98,24.63
Labeling_Machine_2,2026-06-07 10:00:00,21.27,24.92
Palletizer_2,2026-06-07 10:00:00,21.73,25.16
CNC_Mill_1,2026-06-07 10:15:00,25.48,28.72
CNC_Lathe_1,2026-06-07 10:15:00,22.13,25.11
Robotic_Welder_1,2026-06-07 10:15:00,25.84,58.06
Pick_Place_1,2026-06-07 10:15:00,22.36,25.05
Assembly_Conveyor_1,2026-06-07 10:15:00,21.47,25.08
Injection_Molder_2,2026-06-07 10:15:00,21.59,25.41
Thermoformer_2,2026-06-07 10:15:00,21.82,25.18
Packaging_Robot_2,2026-06-07 10:15:00,21.22,25.26
Labeling_Machine_2,2026-06-07 10:15:00,22.14,24.62
Palletizer_2,2026-06-07 10:15:00,21.61,25.27
CNC_Mill_1,2026-06-07 10:30:00,25.53,28.49
CNC_Lathe_1,2026-06-07 10:30:00,21.1,25.54
Robotic_Welder_1,2026-06-07 10:30:00,26.81,57.41
Pick_Place_1,2026-06-07 10:30:00,22.0,25.5
Assembly_Conveyor_1,2026-06-07 10:30:00,22.28,25.03
Injection_Molder_2,2026-06-07 10:30:00,21.93,24.85
Thermoformer_2,2026-06-07 10:30:00,22.25,25.04
Packaging_Robot_2,2026-06-07 10:30:00,22.21,24.62
Labeling_Machine_2,2026-06-07 10:30:00,23.01,25.09
Palletizer_2,2026-06-07 10:30:00,22.15,25.07
CNC_Mill_1,2026-06-07 10:45:00,24.55,29.51
CNC_Lathe_1,2026-06-07 10:45:00,21.89,25.49
Robotic_Welder_1,2026-06-07 10:45:00,25.37,57.19
Pick_Place_1,2026-06-07 10:45:00,22.38,24.76
Assembly_Conveyor_1,2026-06-07 10:45:00,22.38,24.9
Injection_Molder_2,2026-06-07 10:45:00,21.91,24.0
Thermoformer_2,2026-06-07 10:45:00,21.25,24.46
Packaging_Robot_2,2026-06-07 10:45:00,21.99,24.45
Labeling_Machine_2,2026-06-07 10:45:00,22.32,25.62
Palletizer_2,2026-06-07 10:45:00,21.91,25.41
CNC_Mill_1,2026-06-07 11:00:00,25.09,29.39
CNC_Lathe_1,2026-06-07 11:00:00,21.39,25.15
Robotic_Welder_1,2026-06-07 11:00:00,26.74,58.64
Pick_Place_1,2026-06-07 11:00:00,22.16,25.85
Assembly_Conveyor_1,2026-06-07 11:00:00,22.6,25.68
Injection_Molder_2,2026-06-07 11:00:00,21.5,24.67
Thermoformer_2,2026-06-07 11:00:00,21.93,23.75
Packaging_Robot_2,2026-06-07 11:00:00,22.25,24.9
Labeling_Machine_2,2026-06-07 11:00:00,22.52,25.53
Palletizer_2,2026-06-07 11:00:00,21.61,24.56
CNC_Mill_1,2026-06-07 11:15:00,22.83,30.1
CNC_Lathe_1,2026-06-07 11:15:00,22.47,25.98
Robotic_Welder_1,2026-06-07 11:15:00,26.21,59.9
Pick_Place_1,2026-06-07 11:15:00,22.52,25.74
Assembly_Conveyor_1,2026-06-07 11:15:00,22.23,24.15
Injection_Molder_2,2026-06-07 11:15:00,23.19,25.16
Thermoformer_2,2026-06-07 11:15:00,21.33,25.04
Packaging_Robot_2,2026-06-07 11:15:00,21.41,24.76
Labeling_Machine_2,2026-06-07 11:15:00,21.47,25.14
Palletizer_2,2026-06-07 11:15:00,21.72,25.3
CNC_Mill_1,2026-06-07 11:30:00,25.35,29.88
CNC_Lathe_1,2026-06-07 11:30:00,23.01,24.25
Robotic_Welder_1,2026-06-07 11:30:00,26.32,55.01
Pick_Place_1,2026-06-07 11:30:00,22.05,24.67
Assembly_Conveyor_1,2026-06-07 11:30:00,21.88,25.24
Injection_Molder_2,2026-06-07 11:30:00,21.4,25.46
Thermoformer_2,2026-06-07 11:30:00,21.43,25.3
Packaging_Robot_2,2026-06-07 11:30:00,22.96,25.49
Labeling_Machine_2,2026-06-07 11:30:00,22.38,24.43
Palletizer_2,2026-06-07 11:30:00,21.7,25.56
CNC_Mill_1,2026-06-07 11:45:00,25.53,29.84
CNC_Lathe_1,2026-06-07 11:45:00,22.18,25.11
Robotic_Welder_1,2026-06-07 11:45:00,24.17,56.55
Pick_Place_1,2026-06-07 11:45:00,22.08,24.48
Assembly_Conveyor_1,2026-06-07 11:45:00,22.02,25.47
Injection_Molder_2,2026-06-07 11:45:00,22.21,24.73
Thermoformer_2,2026-06-07 11:45:00,21.95,24.93
Packaging_Robot_2,2026-06-07 11:45:00,22.03,25.56
Labeling_Machine_2,2026-06-07 11:45:00,21.3,25.59
Palletizer_2,2026-06-07 11:45:00,22.57,25.0
CNC_Mill_1,2026-06-07 12:00:00,25.59,29.42
CNC_Lathe_1,2026-06-07 12:00:00,21.95,24.66
Robotic_Welder_1,2026-06-07 12:00:00,24.91,58.97
Pick_Place_1,2026-06-07 12:00:00,22.25,24.86
Assembly_Conveyor_1,2026-06-07 12:00:00,22.09,26.06
Injection_Molder_2,2026-06-07 12:00:00,21.53,24.93
Thermoformer_2,2026-06-07 12:00:00,22.65,24.51
Packaging_Robot_2,2026-06-07 12:00:00,22.37,24.6
Labeling_Machine_2,2026-06-07 12:00:00,21.78,24.47
Palletizer_2,2026-06-07 12:00:00,21.67,24.94
CNC_Mill_1,2026-06-07 12:15:00,23.7,30.96
CNC_Lathe_1,2026-06-07 12:15:00,21.65,24.57
Robotic_Welder_1,2026-06-07 12:15:00,26.38,55.77
Pick_Place_1,2026-06-07 12:15:00,21.78,25.57
Assembly_Conveyor_1,2026-06-07 12:15:00,22.02,24.61
Injection_Molder_2,2026-06-07 12:15:00,21.74,24.42
Thermoformer_2,2026-06-07 12:15:00,22.24,24.38
Packaging_Robot_2,2026-06-07 12:15:00,20.83,25.62
Labeling_Machine_2,2026-06-07 12:15:00,22.28,25.4
Palletizer_2,2026-06-07 12:15:00,22.06,25.64
CNC_Mill_1,2026-06-07 12:30:00,22.89,31.32
CNC_Lathe_1,2026-06-07 12:30:00,22.58,24.96
Robotic_Welder_1,2026-06-07 12:30:00,27.75,57.03
Pick_Place_1,2026-06-07 12:30:00,21.33,24.13
Assembly_Conveyor_1,2026-06-07 12:30:00,21.96,25.53
Injection_Molder_2,2026-06-07 12:30:00,22.22,24.84
Thermoformer_2,2026-06-07 12:30:00,22.04,25.46
Packaging_Robot_2,2026-06-07 12:30:00,21.89,24.54
Labeling_Machine_2,2026-06-07 12:30:00,21.39,25.4
Palletizer_2,2026-06-07 12:30:00,21.65,25.18
CNC_Mill_1,2026-06-07 12:45:00,24.3,29.16
CNC_Lathe_1,2026-06-07 12:45:00,22.47,24.45
Robotic_Welder_1,2026-06-07 12:45:00,25.7,58.11
Pick_Place_1,2026-06-07 12:45:00,21.77,24.53
Assembly_Conveyor_1,2026-06-07 12:45:00,22.11,24.32
Injection_Molder_2,2026-06-07 12:45:00,21.38,25.52
Thermoformer_2,2026-06-07 12:45:00,21.81,25.09
Packaging_Robot_2,2026-06-07 12:45:00,22.09,25.63
Labeling_Machine_2,2026-06-07 12:45:00,22.49,25.6
Palletizer_2,2026-06-07 12:45:00,22.25,24.58
CNC_Mill_1,2026-06-07 13:00:00,25.98,31.3
CNC_Lathe_1,2026-06-07 13:00:00,21.95,25.09
Robotic_Welder_1,2026-06-07 13:00:00,26.54,54.58
Pick_Place_1,2026-06-07 13:00:00,21.52,25.37
Assembly_Conveyor_1,2026-06-07 13:00:00,21.89,25.55
Injection_Molder_2,2026-06-07 13:00:00,22.11,23.92
Thermoformer_2,2026-06-07 13:00:00,21.5,24.73
Packaging_Robot_2,2026-06-07 13:00:00,22.77,24.66
Labeling_Machine_2,2026-06-07 13:00:00,21.44,24.56
Palletizer_2,2026-06-07 13:00:00,21.42,25.22
CNC_Mill_1,2026-06-07 13:15:00,23.89,30.05
CNC_Lathe_1,2026-06-07 13:15:00,21.51,24.3
Robotic_Welder_1,2026-06-07 13:15:00,26.64,58.01
Pick_Place_1,2026-06-07 13:15:00,21.44,24.24
Assembly_Conveyor_1,2026-06-07 13:15:00,22.47,25.37
Injection_Molder_2,2026-06-07 13:15:00,22.38,25.35
Thermoformer_2,2026-06-07 13:15:00,22.34,25.28
Packaging_Robot_2,2026-06-07 13:15:00,21.72,25.34
Labeling_Machine_2,2026-06-07 13:15:00,22.08,24.57
Palletizer_2,2026-06-07 13:15:00,22.04,25.04
CNC_Mill_1,2026-06-07 13:30:00,25.35,28.95
CNC_Lathe_1,2026-06-07 13:30:00,22.23,25.08
Robotic_Welder_1,2026-06-07 13:30:00,26.38,57.42
Pick_Place_1,2026-06-07 13:30:00,21.27,25.07
Assembly_Conveyor_1,2026-06-07 13:30:00,21.94,25.52
Injection_Molder_2,2026-06-07 13:30:00,22.63,23.99
Thermoformer_2,2026-06-07 13:30:00,22.05,24.55
Packaging_Robot_2,2026-06-07 13:30:00,22.32,25.33
Labeling_Machine_2,2026-06-07 13:30:00,22.1,25.38
Palletizer_2,2026-06-07 13:30:00,22.02,25.0
CNC_Mill_1,2026-06-07 13:45:00,23.88,29.69
CNC_Lathe_1,2026-06-07 13:45:00,21.94,25.31
Robotic_Welder_1,2026-06-07 13:45:00,27.16,55.61
Pick_Place_1,2026-06-07 13:45:00,22.01,24.37
Assembly_Conveyor_1,2026-06-07 13:45:00,22.0,25.23
Injection_Molder_2,2026-06-07 13:45:00,21.78,25.61
Thermoformer_2,2026-06-07 13:45:00,22.24,25.2
Packaging_Robot_2,2026-06-07 13:45:00,22.24,24.76
Labeling_Machine_2,2026-06-07 13:45:00,21.81,26.22
Palletizer_2,2026-06-07 13:45:00,22.09,24.94
CNC_Mill_1,2026-06-07 14:00:00,23.24,28.7
CNC_Lathe_1,2026-06-07 14:00:00,21.02,24.38
Robotic_Welder_1,2026-06-07 14:00:00,25.04,55.08
Pick_Place_1,2026-06-07 14:00:00,21.76,25.93
Assembly_Conveyor_1,2026-06-07 14:00:00,22.17,24.51
Injection_Molder_2,2026-06-07 14:00:00,22.19,24.95
Thermoformer_2,2026-06-07 14:00:00,23.04,24.91
Packaging_Robot_2,2026-06-07 14:00:00,22.95,24.92
Labeling_Machine_2,2026-06-07 14:00:00,21.16,24.85
Palletizer_2,2026-06-07 14:00:00,21.48,25.25
CNC_Mill_1,2026-06-07 14:15:00,23.96,30.74
CNC_Lathe_1,2026-06-07 14:15:00,22.06,24.7
Robotic_Welder_1,2026-06-07 14:15:00,26.78,57.96
Pick_Place_1,2026-06-07 14:15:00,22.24,24.6
Assembly_Conveyor_1,2026-06-07 14:15:00,21.87,24.76
Injection_Molder_2,2026-06-07 14:15:00,21.65,24.81
Thermoformer_2,2026-06-07 14:15:00,21.82,25.54
Packaging_Robot_2,2026-06-07 14:15:00,22.54,25.45
Labeling_Machine_2,2026-06-07 14:15:00,22.45,25.47
Palletizer_2,2026-06-07 14:15:00,22.13,25.68
CNC_Mill_1,2026-06-07 14:30:00,24.73,29.78
CNC_Lathe_1,2026-06-07 14:30:00,22.63,24.71
Robotic_Welder_1,2026-06-07 14:30:00,27.57,57.58
Pick_Place_1,2026-06-07 14:30:00,22.15,24.26
Assembly_Conveyor_1,2026-06-07 14:30:00,20.78,24.81
Injection_Molder_2,2026-06-07 14:30:00,21.6,24.47
Thermoformer_2,2026-06-07 14:30:00,21.82,24.7
Packaging_Robot_2,2026-06-07 14:30:00,21.36,24.18
Labeling_Machine_2,2026-06-07 14:30:00,21.65,23.53
Palletizer_2,2026-06-07 14:30:00,22.03,24.98
CNC_Mill_1,2026-06-07 14:45:00,23.54,29.93
CNC_Lathe_1,2026-06-07 14:45:00,21.88,24.94
Robotic_Welder_1,2026-06-07 14:45:00,25.51,59.39
Pick_Place_1,2026-06-07 14:45:00,22.49,24.35
Assembly_Conveyor_1,2026-06-07 14:45:00,22.31,25.52
Injection_Molder_2,2026-06-07 14:45:00,23.1,25.07
Thermoformer_2,2026-06-07 14:45:00,21.77,25.4
Packaging_Robot_2,2026-06-07 14:45:00,22.28,24.5
Labeling_Machine_2,2026-06-07 14:45:00,22.09,24.61
Palletizer_2,2026-06-07 14:45:00,21.92,26.03
CNC_Mill_1,2026-06-07 15:00:00,26.01,28.02
CNC_Lathe_1,2026-06-07 15:00:00,22.26,25.0
Robotic_Welder_1,2026-06-07 15:00:00,23.6,62.1
Pick_Place_1,2026-06-07 15:00:00,21.92,25.45
Assembly_Conveyor_1,2026-06-07 15:00:00,20.68,24.58
Injection_Molder_2,2026-06-07 15:00:00,21.52,24.21
Thermoformer_2,2026-06-07 15:00:00,21.43,25.88
Packaging_Robot_2,2026-06-07 15:00:00,22.15,24.02
Labeling_Machine_2,2026-06-07 15:00:00,21.64,24.82
Palletizer_2,2026-06-07 15:00:00,21.83,25.37
CNC_Mill_1,2026-06-07 15:15:00,25.06,29.66
CNC_Lathe_1,2026-06-07 15:15:00,21.46,25.3
Robotic_Welder_1,2026-06-07 15:15:00,24.89,56.67
Pick_Place_1,2026-06-07 15:15:00,22.38,24.78
Assembly_Conveyor_1,2026-06-07 15:15:00,21.95,24.52
Injection_Molder_2,2026-06-07 15:15:00,21.99,24.97
Thermoformer_2,2026-06-07 15:15:00,21.59,24.19
Packaging_Robot_2,2026-06-07 15:15:00,21.94,24.93
Labeling_Machine_2,2026-06-07 15:15:00,22.08,24.92
Palletizer_2,2026-06-07 15:15:00,21.11,24.6
CNC_Mill_1,2026-06-07 15:30:00,24.75,31.11
CNC_Lathe_1,2026-06-07 15:30:00,21.03,25.39
Robotic_Welder_1,2026-06-07 15:30:00,27.0,60.74
Pick_Place_1,2026-06-07 15:30:00,21.55,25.84
Assembly_Conveyor_1,2026-06-07 15:30:00,21.8,25.6
Injection_Molder_2,2026-06-07 15:30:00,22.18,24.89
Thermoformer_2,2026-06-07 15:30:00,21.52,24.51
Packaging_Robot_2,2026-06-07 15:30:00,22.82,24.11
Labeling_Machine_2,2026-06-07 15:30:00,22.15,25.5
Palletizer_2,2026-06-07 15:30:00,21.49,25.16
CNC_Mill_1,2026-06-07 15:45:00,23.95,30.69
CNC_Lathe_1,2026-06-07 15:45:00,22.53,24.4
Robotic_Welder_1,2026-06-07 15:45:00,26.36,59.55
Pick_Place_1,2026-06-07 15:45:00,22.43,24.07
Assembly_Conveyor_1,2026-06-07 15:45:00,21.68,23.75
Injection_Molder_2,2026-06-07 15:45:00,21.6,25.16
Thermoformer_2,2026-06-07 15:45:00,22.76,25.9
Packaging_Robot_2,2026-06-07 15:45:00,22.18,24.29
Labeling_Machine_2,2026-06-07 15:45:00,21.29,26.14
Palletizer_2,2026-06-07 15:45:00,21.85,25.4
CNC_Mill_1,2026-06-07 16:00:00,24.14,29.92
CNC_Lathe_1,2026-06-07 16:00:00,21.59,25.54
Robotic_Welder_1,2026-06-07 16:00:00,27.4,58.37
Pick_Place_1,2026-06-07 16:00:00,22.44,24.62
Assembly_Conveyor_1,2026-06-07 16:00:00,21.27,25.29
Injection_Molder_2,2026-06-07 16:00:00,22.64,25.39
Thermoformer_2,2026-06-07 16:00:00,21.85,25.48
Packaging_Robot_2,2026-06-07 16:00:00,22.26,25.22
Labeling_Machine_2,2026-06-07 16:00:00,22.09,24.27
Palletizer_2,2026-06-07 16:00:00,21.28,25.69
CNC_Mill_1,2026-06-07 16:15:00,24.44,29.44
CNC_Lathe_1,2026-06-07 16:15:00,22.56,25.52
Robotic_Welder_1,2026-06-07 16:15:00,26.94,57.45
Pick_Place_1,2026-06-07 16:15:00,22.16,24.66
Assembly_Conveyor_1,2026-06-07 16:15:00,23.01,25.0
Injection_Molder_2,2026-06-07 16:15:00,21.39,25.55
Thermoformer_2,2026-06-07 16:15:00,21.84,25.52
Packaging_Robot_2,2026-06-07 16:15:00,21.85,23.98
Labeling_Machine_2,2026-06-07 16:15:00,21.5,24.99
Palletizer_2,2026-06-07 16:15:00,21.36,24.83
CNC_Mill_1,2026-06-07 16:30:00,25.48,30.7
CNC_Lathe_1,2026-06-07 16:30:00,21.85,25.73
Robotic_Welder_1,2026-06-07 16:30:00,26.85,59.13
Pick_Place_1,2026-06-07 16:30:00,21.83,25.61
Assembly_Conveyor_1,2026-06-07 16:30:00,21.75,25.17
Injection_Molder_2,2026-06-07 16:30:00,22.06,24.32
Thermoformer_2,2026-06-07 16:30:00,21.47,25.66
Packaging_Robot_2,2026-06-07 16:30:00,22.09,25.02
Labeling_Machine_2,2026-06-07 16:30:00,21.9,24.46
Palletizer_2,2026-06-07 16:30:00,22.01,24.64
CNC_Mill_1,2026-06-07 16:45:00,24.68,29.9
CNC_Lathe_1,2026-06-07 16:45:00,22.49,24.69
Robotic_Welder_1,2026-06-07 16:45:00,26.32,56.21
Pick_Place_1,2026-06-07 16:45:00,22.09,24.78
Assembly_Conveyor_1,2026-06-07 16:45:00,21.38,24.98
Injection_Molder_2,2026-06-07 16:45:00,21.81,25.53
Thermoformer_2,2026-06-07 16:45:00,22.35,23.87
Packaging_Robot_2,2026-06-07 16:45:00,21.5,26.02
Labeling_Machine_2,2026-06-07 16:45:00,21.99,24.5
Palletizer_2,2026-06-07 16:45:00,21.68,25.34
CNC_Mill_1,2026-06-07 17:00:00,26.71,29.79
CNC_Lathe_1,2026-06-07 17:00:00,21.9,25.22
Robotic_Welder_1,2026-06-07 17:00:00,28.57,53.82
Pick_Place_1,2026-06-07 17:00:00,22.44,26.05
Assembly_Conveyor_1,2026-06-07 17:00:00,22.09,25.23
Injection_Molder_2,2026-06-07 17:00:00,21.79,25.41
Thermoformer_2,2026-06-07 17:00:00,21.68,25.04
Packaging_Robot_2,2026-06-07 17:00:00,21.56,24.13
Labeling_Machine_2,2026-06-07 17:00:00,21.52,25.2
Palletizer_2,2026-06-07 17:00:00,21.88,26.38
CNC_Mill_1,2026-06-07 17:15:00,28.13,28.92
CNC_Lathe_1,2026-06-07 17:15:00,22.0,24.13
Robotic_Welder_1,2026-06-07 17:15:00,27.44,55.09
Pick_Place_1,2026-06-07 17:15:00,20.92,24.58
Assembly_Conveyor_1,2026-06-07 17:15:00,21.98,25.65
Injection_Molder_2,2026-06-07 17:15:00,21.64,24.6
Thermoformer_2,2026-06-07 17:15:00,22.13,25.39
Packaging_Robot_2,2026-06-07 17:15:00,22.09,25.5
Labeling_Machine_2,2026-06-07 17:15:00,22.36,24.96
Palletizer_2,2026-06-07 17:15:00,21.6,25.54
CNC_Mill_1,2026-06-07 17:30:00,24.62,31.16
CNC_Lathe_1,2026-06-07 17:30:00,21.58,25.11
Robotic_Welder_1,2026-06-07 17:30:00,23.99,57.29
Pick_Place_1,2026-06-07 17:30:00,22.96,25.33
Assembly_Conveyor_1,2026-06-07 17:30:00,21.35,24.55
Injection_Molder_2,2026-06-07 17:30:00,21.62,25.31
Thermoformer_2,2026-06-07 17:30:00,21.8,24.85
Packaging_Robot_2,2026-06-07 17:30:00,21.64,25.29
Labeling_Machine_2,2026-06-07 17:30:00,22.23,25.07
Palletizer_2,2026-06-07 17:30:00,21.86,24.11
CNC_Mill_1,2026-06-07 17:45:00,22.18,29.95
CNC_Lathe_1,2026-06-07 17:45:00,22.31,25.12
Robotic_Welder_1,2026-06-07 17:45:00,25.07,57.8
Pick_Place_1,2026-06-07 17:45:00,22.73,25.53
Assembly_Conveyor_1,2026-06-07 17:45:00,22.09,25.61
Injection_Molder_2,2026-06-07 17:45:00,22.12,24.1
Thermoformer_2,2026-06-07 17:45:00,22.57,24.72
Packaging_Robot_2,2026-06-07 17:45:00,22.73,25.56
Labeling_Machine_2,2026-06-07 17:45:00,22.78,24.6
Palletizer_2,2026-06-07 17:45:00,22.5,24.4
CNC_Mill_1,2026-06-07 18:00:00,25.79,28.84
CNC_Lathe_1,2026-06-07 18:00:00,21.01,25.36
Robotic_Welder_1,2026-06-07 18:00:00,25.45,61.42
Pick_Place_1,2026-06-07 18:00:00,22.85,24.82
Assembly_Conveyor_1,2026-06-07 18:00:00,21.64,24.93
Injection_Molder_2,2026-06-07 18:00:00,22.03,25.48
Thermoformer_2,2026-06-07 18:00:00,22.2,24.96
Packaging_Robot_2,2026-06-07 18:00:00,20.83,25.58
Labeling_Machine_2,2026-06-07 18:00:00,22.54,24.63
Palletizer_2,2026-06-07 18:00:00,22.28,24.21
CNC_Mill_1,2026-06-07 18:15:00,24.34,27.79
CNC_Lathe_1,2026-06-07 18:15:00,21.45,24.35
Robotic_Welder_1,2026-06-07 18:15:00,27.94,53.23
Pick_Place_1,2026-06-07 18:15:00,21.61,25.11
