machine_id,timestamp,kwh,kw_demand,power_factor
Robotic_Welder_1,2026-06-09 07:15:00,5.2175,20.87,0.755
Pick_Place_1,2026-06-09 07:15:00,2.1351,8.54,0.876
Assembly_Conveyor_1,2026-06-09 07:15:00,2.7977,11.19,0.806
Injection_Molder_2,2026-06-09 07:15:00,18.8315,75.33,0.913
Thermoformer_2,2026-06-09 07:15:00,10.4359,41.74,0.844
Packaging_Robot_2,2026-06-09 07:15:00,3.2706,13.08,0.838
Labeling_Machine_2,2026-06-09 07:15:00,1.0722,4.29,0.929
Palletizer_2,2026-06-09 07:15:00,2.9197,11.68,0.822
Solar_PV_System,2026-06-09 07:15:00,8.8975,35.59,0.99
CNC_Mill_1,2026-06-09 07:30:00,9.9543,39.82,0.833
CNC_Lathe_1,2026-06-09 07:30:00,5.1696,20.68,0.847
Robotic_Welder_1,2026-06-09 07:30:00,4.754,19.02,0.756
Pick_Place_1,2026-06-09 07:30:00,2.3774,9.51,0.871
Assembly_Conveyor_1,2026-06-09 07:30:00,2.7529,11.01,0.803
Injection_Molder_2,2026-06-09 07:30:00,16.3698,65.48,0.88
Thermoformer_2,2026-06-09 07:30:00,11.7764,47.11,0.891
Packaging_Robot_2,2026-06-09 07:30:00,3.6355,14.54,0.848
Labeling_Machine_2,2026-06-09 07:30:00,1.0625,4.25,0.927
Palletizer_2,2026-06-09 07:30:00,2.3912,9.56,0.805
Solar_PV_System,2026-06-09 07:30:00,8.2385,32.95,0.99
CNC_Mill_1,2026-06-09 07:45:00,10.0791,40.32,0.815
CNC_Lathe_1,2026-06-09 07:45:00,6.1987,24.79,0.829
Robotic_Welder_1,2026-06-09 07:45:00,5.5168,22.07,0.796
Pick_Place_1,2026-06-09 07:45:00,1.7839,7.14,0.855
Assembly_Conveyor_1,2026-06-09 07:45:00,2.4643,9.86,0.787
Injection_Molder_2,2026-06-09 07:45:00,22.8192,91.28,0.896
Thermoformer_2,2026-06-09 07:45:00,13.0165,52.07,0.845
Packaging_Robot_2,2026-06-09 07:45:00,3.3133,13.25,0.818
Labeling_Machine_2,2026-06-09 07:45:00,1.2138,4.86,0.911
Palletizer_2,2026-06-09 07:45:00,2.6611,10.64,0.799
Solar_PV_System,2026-06-09 07:45:00,8.2441,32.98,0.99
CNC_Mill_1,2026-06-09 08:00:00,1.9205,7.68,0.665
CNC_Lathe_1,2026-06-09 08:00:00,1.2571,5.03,0.487
Robotic_Welder_1,2026-06-09 08:00:00,0.744,2.98,0.556
Pick_Place_1,2026-06-09 08:00:00,0.4093,1.64,0.608
Assembly_Conveyor_1,2026-06-09 08:00:00,2.7428,10.97,0.808
Injection_Molder_2,2026-06-09 08:00:00,3.5206,14.08,0.572
Thermoformer_2,2026-06-09 08:00:00,2.5352,10.14,0.44
Packaging_Robot_2,2026-06-09 08:00:00,3.6184,14.47,0.845
Labeling_Machine_2,2026-06-09 08:00:00,0.2466,0.99,0.59
Palletizer_2,2026-06-09 08:00:00,0.5255,2.1,0.665
Solar_PV_System,2026-06-09 08:00:00,18.9281,75.71,0.99
CNC_Mill_1,2026-06-09 08:15:00,10.1808,40.72,0.844
CNC_Lathe_1,2026-06-09 08:15:00,6.2611,25.04,0.809
Robotic_Welder_1,2026-06-09 08:15:00,4.5347,18.14,0.794
Pick_Place_1,2026-06-09 08:15:00,2.1965,8.79,0.879
Assembly_Conveyor_1,2026-06-09 08:15:00,2.1344,8.54,0.835
Injection_Molder_2,2026-06-09 08:15:00,20.1068,80.43,0.85
Thermoformer_2,2026-06-09 08:15:00,12.0747,48.3,0.874
Packaging_Robot_2,2026-06-09 08:15:00,3.5399,14.16,0.868
Labeling_Machine_2,2026-06-09 08:15:00,1.0582,4.23,0.928
Palletizer_2,2026-06-09 08:15:00,2.7886,11.15,0.801
Solar_PV_System,2026-06-09 08:15:00,19.5225,78.09,0.99
CNC_Mill_1,2026-06-09 08:30:00,10.0591,40.24,0.795
CNC_Lathe_1,2026-06-09 08:30:00,6.5888,26.36,0.807
Robotic_Welder_1,2026-06-09 08:30:00,4.2439,16.98,0.774
Pick_Place_1,2026-06-09 08:30:00,1.9894,7.96,0.908
Assembly_Conveyor_1,2026-06-09 08:30:00,2.2725,9.09,0.742
Injection_Molder_2,2026-06-09 08:30:00,19.6961,78.78,0.878
Thermoformer_2,2026-06-09 08:30:00,12.2918,49.17,0.858
Packaging_Robot_2,2026-06-09 08:30:00,3.7533,15.01,0.831
Labeling_Machine_2,2026-06-09 08:30:00,1.0211,4.08,0.896
Palletizer_2,2026-06-09 08:30:00,3.1157,12.46,0.785
Solar_PV_System,2026-06-09 08:30:00,15.8728,63.49,0.99
CNC_Mill_1,2026-06-09 08:45:00,9.4847,37.94,0.852
CNC_Lathe_1,2026-06-09 08:45:00,6.009,24.04,0.799
Robotic_Welder_1,2026-06-09 08:45:00,5.3932,21.57,0.794
Pick_Place_1,2026-06-09 08:45:00,1.9904,7.96,0.857
Assembly_Conveyor_1,2026-06-09 08:45:00,2.9294,11.72,0.778
Injection_Molder_2,2026-06-09 08:45:00,19.2633,77.05,0.87
Thermoformer_2,2026-06-09 08:45:00,10.274,41.1,0.847
Packaging_Robot_2,2026-06-09 08:45:00,3.5227,14.09,0.867
Labeling_Machine_2,2026-06-09 08:45:00,1.0718,4.29,0.907
Palletizer_2,2026-06-09 08:45:00,2.9158,11.66,0.817
Solar_PV_System,2026-06-09 08:45:00,18.3703,73.48,0.99
CNC_Mill_1,2026-06-09 09:00:00,2.0399,8.16,0.555
CNC_Lathe_1,2026-06-09 09:00:00,1.1989,4.8,0.54
Robotic_Welder_1,2026-06-09 09:00:00,0.7467,2.99,0.603
Pick_Place_1,2026-06-09 09:00:00,0.3391,1.36,0.637
Assembly_Conveyor_1,2026-06-09 09:00:00,0.4825,1.93,0.595
Injection_Molder_2,2026-06-09 09:00:00,3.6882,14.75,0.525
Thermoformer_2,2026-06-09 09:00:00,2.4451,9.78,0.515
Packaging_Robot_2,2026-06-09 09:00:00,0.6309,2.52,0.533
Labeling_Machine_2,2026-06-09 09:00:00,1.1339,4.54,0.905
Palletizer_2,2026-06-09 09:00:00,0.4964,1.99,0.504
Solar_PV_System,2026-06-09 09:00:00,25.3769,101.51,0.99
CNC_Mill_1,2026-06-09 09:15:00,9.3614,37.45,0.842
CNC_Lathe_1,2026-06-09 09:15:00,6.2521,25.01,0.836
Robotic_Welder_1,2026-06-09 09:15:00,4.2369,16.95,0.809
Pick_Place_1,2026-06-09 09:15:00,1.9128,7.65,0.853
Assembly_Conveyor_1,2026-06-09 09:15:00,2.2171,8.87,0.771
Injection_Molder_2,2026-06-09 09:15:00,16.49,65.96,0.906
Thermoformer_2,2026-06-09 09:15:00,12.403,49.61,0.855
Packaging_Robot_2,2026-06-09 09:15:00,3.2846,13.14,0.86
Labeling_Machine_2,2026-06-09 09:15:00,0.9658,3.86,0.925
Palletizer_2,2026-06-09 09:15:00,2.7481,10.99,0.808
Solar_PV_System,2026-06-09 09:15:00,26.8747,107.5,0.99
CNC_Mill_1,2026-06-09 09:30:00,9.5327,38.13,0.819
CNC_Lathe_1,2026-06-09 09:30:00,7.0663,28.27,0.83
Robotic_Welder_1,2026-06-09 09:30:00,5.5389,22.16,0.789
Pick_Place_1,2026-06-09 09:30:00,1.8332,7.33,0.921
Assembly_Conveyor_1,2026-06-09 09:30:00,2.5975,10.39,0.778
Injection_Molder_2,2026-06-09 09:30:00,16.4035,65.61,0.897
Thermoformer_2,2026-06-09 09:30:00,11.7232,46.89,0.796
Packaging_Robot_2,2026-06-09 09:30:00,3.3525,13.41,0.813
Labeling_Machine_2,2026-06-09 09:30:00,1.0152,4.06,0.899
Palletizer_2,2026-06-09 09:30:00,3.1385,12.55,0.775
Solar_PV_System,2026-06-09 09:30:00,26.4682,105.87,0.99
CNC_Mill_1,2026-06-09 09:45:00,9.0501,36.2,0.849
CNC_Lathe_1,2026-06-09 09:45:00,6.5949,26.38,0.82
Robotic_Welder_1,2026-06-09 09:45:00,5.6246,22.5,0.76
Pick_Place_1,2026-06-09 09:45:00,1.9939,7.98,0.854
Assembly_Conveyor_1,2026-06-09 09:45:00,2.3396,9.36,0.85
Injection_Molder_2,2026-06-09 09:45:00,22.5409,90.16,0.918
Thermoformer_2,2026-06-09 09:45:00,13.4298,53.72,0.876
Packaging_Robot_2,2026-06-09 09:45:00,3.493,13.97,0.875
Labeling_Machine_2,2026-06-09 09:45:00,1.0993,4.4,0.917
Palletizer_2,2026-06-09 09:45:00,3.4328,13.73,0.837
Solar_PV_System,2026-06-09 09:45:00,28.2586,113.03,0.99
CNC_Mill_1,2026-06-09 10:00:00,10.6333,42.53,0.868
CNC_Lathe_1,2026-06-09 10:00:00,1.2292,4.92,0.591
Robotic_Welder_1,2026-06-09 10:00:00,5.164,20.66,0.78
Pick_Place_1,2026-06-09 10:00:00,2.2833,9.13,0.895
Assembly_Conveyor_1,2026-06-09 10:00:00,0.5464,2.19,0.552
Injection_Molder_2,2026-06-09 10:00:00,16.6997,66.8,0.908
Thermoformer_2,2026-06-09 10:00:00,2.5754,10.3,0.522
Packaging_Robot_2,2026-06-09 10:00:00,0.6527,2.61,0.456
Labeling_Machine_2,2026-06-09 10:00:00,1.0163,4.07,0.916
Palletizer_2,2026-06-09 10:00:00,2.927,11.71,0.803
Solar_PV_System,2026-06-09 10:00:00,33.4274,133.71,0.99
CNC_Mill_1,2026-06-09 10:15:00,9.7991,39.2,0.825
CNC_Lathe_1,2026-06-09 10:15:00,7.826,31.3,0.839
Robotic_Welder_1,2026-06-09 10:15:00,3.9551,15.82,0.799
Pick_Place_1,2026-06-09 10:15:00,1.8545,7.42,0.868
Assembly_Conveyor_1,2026-06-09 10:15:00,2.4933,9.97,0.8
Injection_Molder_2,2026-06-09 10:15:00,19.185,76.74,0.909
Thermoformer_2,2026-06-09 10:15:00,12.1812,48.72,0.866
Packaging_Robot_2,2026-06-09 10:15:00,4.017,16.07,0.805
Labeling_Machine_2,2026-06-09 10:15:00,1.08,4.32,0.919
Palletizer_2,2026-06-09 10:15:00,2.4374,9.75,0.779
Solar_PV_System,2026-06-09 10:15:00,30.4247,121.7,0.99
CNC_Mill_1,2026-06-09 10:30:00,8.9396,35.76,0.873
CNC_Lathe_1,2026-06-09 10:30:00,5.4773,21.91,0.819
Robotic_Welder_1,2026-06-09 10:30:00,4.9745,19.9,0.742
Pick_Place_1,2026-06-09 10:30:00,1.9486,7.79,0.897
Assembly_Conveyor_1,2026-06-09 10:30:00,2.2209,8.88,0.827
Injection_Molder_2,2026-06-09 10:30:00,15.7549,63.02,0.918
Thermoformer_2,2026-06-09 10:30:00,12.5392,50.16,0.867
Packaging_Robot_2,2026-06-09 10:30:00,3.1632,12.65,0.836
Labeling_Machine_2,2026-06-09 10:30:00,1.1613,4.65,0.943
Palletizer_2,2026-06-09 10:30:00,2.6202,10.48,0.818
Solar_PV_System,2026-06-09 10:30:00,30.4475,121.79,0.99
CNC_Mill_1,2026-06-09 10:45:00,9.9487,39.79,0.834
CNC_Lathe_1,2026-06-09 10:45:00,6.5329,26.13,0.852
Robotic_Welder_1,2026-06-09 10:45:00,5.2277,20.91,0.765
Pick_Place_1,2026-06-09 10:45:00,1.789,7.16,0.926
Assembly_Conveyor_1,2026-06-09 10:45:00,2.3621,9.45,0.803
Injection_Molder_2,2026-06-09 10:45:00,20.4872,81.95,0.889
Thermoformer_2,2026-06-09 10:45:00,12.256,49.02,0.869
Packaging_Robot_2,2026-06-09 10:45:00,4.0663,16.27,0.79
Labeling_Machine_2,2026-06-09 10:45:00,1.1814,4.73,0.906
Palletizer_2,2026-06-09 10:45:00,2.7285,10.91,0.84
Solar_PV_System,2026-06-09 10:45:00,34.19,136.76,0.99
CNC_Mill_1,2026-06-09 11:00:00,8.3924,33.57,0.886
CNC_Lathe_1,2026-06-09 11:00:00,1.2765,5.11,0.515
Robotic_Welder_1,2026-06-09 11:00:00,0.8229,3.29,0.527
Pick_Place_1,2026-06-09 11:00:00,0.3407,1.36,0.459
Assembly_Conveyor_1,2026-06-09 11:00:00,0.5209,2.08,0.556
Injection_Molder_2,2026-06-09 11:00:00,4.086,16.34,0.576
Thermoformer_2,2026-06-09 11:00:00,2.4495,9.8,0.517
Packaging_Robot_2,2026-06-09 11:00:00,3.961,15.84,0.823
Labeling_Machine_2,2026-06-09 11:00:00,0.2492,1.0,0.551
Palletizer_2,2026-06-09 11:00:00,0.5076,2.03,0.518
Solar_PV_System,2026-06-09 11:00:00,35.8244,143.3,0.99
CNC_Mill_1,2026-06-09 11:15:00,9.7709,39.08,0.836
CNC_Lathe_1,2026-06-09 11:15:00,5.8331,23.33,0.791
Robotic_Welder_1,2026-06-09 11:15:00,4.459,17.84,0.762
Pick_Place_1,2026-06-09 11:15:00,1.8089,7.24,0.876
Assembly_Conveyor_1,2026-06-09 11:15:00,2.3241,9.3,0.781
Injection_Molder_2,2026-06-09 11:15:00,17.8687,71.47,0.926
Thermoformer_2,2026-06-09 11:15:00,11.5827,46.33,0.837
Packaging_Robot_2,2026-06-09 11:15:00,3.9391,15.76,0.856
Labeling_Machine_2,2026-06-09 11:15:00,0.9134,3.65,0.925
Palletizer_2,2026-06-09 11:15:00,2.517,10.07,0.79
Solar_PV_System,2026-06-09 11:15:00,37.8139,151.26,0.99
CNC_Mill_1,2026-06-09 11:30:00,9.3356,37.34,0.824
CNC_Lathe_1,2026-06-09 11:30:00,6.9418,27.77,0.805
Robotic_Welder_1,2026-06-09 11:30:00,4.6045,18.42,0.819
Pick_Place_1,2026-06-09 11:30:00,2.1453,8.58,0.88
Assembly_Conveyor_1,2026-06-09 11:30:00,2.7786,11.11,0.754
Injection_Molder_2,2026-06-09 11:30:00,17.3391,69.36,0.885
Thermoformer_2,2026-06-09 11:30:00,13.5486,54.19,0.877
Packaging_Robot_2,2026-06-09 11:30:00,3.7877,15.15,0.866
Labeling_Machine_2,2026-06-09 11:30:00,1.0277,4.11,0.953
Palletizer_2,2026-06-09 11:30:00,2.4667,9.87,0.804
Solar_PV_System,2026-06-09 11:30:00,38.6163,154.47,0.99
CNC_Mill_1,2026-06-09 11:45:00,8.7738,35.1,0.834
CNC_Lathe_1,2026-06-09 11:45:00,6.3874,25.55,0.839
Robotic_Welder_1,2026-06-09 11:45:00,5.9113,23.65,0.806
Pick_Place_1,2026-06-09 11:45:00,2.207,8.83,0.889
Assembly_Conveyor_1,2026-06-09 11:45:00,2.2835,9.13,0.815
Injection_Molder_2,2026-06-09 11:45:00,18.2346,72.94,0.878
Thermoformer_2,2026-06-09 11:45:00,11.9931,47.97,0.886
Packaging_Robot_2,2026-06-09 11:45:00,3.0696,12.28,0.895
Labeling_Machine_2,2026-06-09 11:45:00,1.0903,4.36,0.9
Palletizer_2,2026-06-09 11:45:00,2.8619,11.45,0.848
Solar_PV_System,2026-06-09 11:45:00,36.8771,147.51,0.99
CNC_Mill_1,2026-06-09 12:00:00,2.0932,8.37,0.551
CNC_Lathe_1,2026-06-09 12:00:00,1.3263,5.31,0.593
Robotic_Welder_1,2026-06-09 12:00:00,0.7415,2.97,0.631
Pick_Place_1,2026-06-09 12:00:00,0.3616,1.45,0.566
Assembly_Conveyor_1,2026-06-09 12:00:00,0.478,1.91,0.624
Injection_Molder_2,2026-06-09 12:00:00,4.3386,17.35,0.506
Thermoformer_2,2026-06-09 12:00:00,2.7539,11.02,0.536
Packaging_Robot_2,2026-06-09 12:00:00,0.6219,2.49,0.588
Labeling_Machine_2,2026-06-09 12:00:00,0.2527,1.01,0.52
Palletizer_2,2026-06-09 12:00:00,0.5138,2.06,0.612
Solar_PV_System,2026-06-09 12:00:00,38.511,154.04,0.99
CNC_Mill_1,2026-06-09 12:15:00,1.9807,7.92,0.495
CNC_Lathe_1,2026-06-09 12:15:00,1.1827,4.73,0.531
Robotic_Welder_1,2026-06-09 12:15:00,0.7486,2.99,0.493
Pick_Place_1,2026-06-09 12:15:00,0.3824,1.53,0.572
Assembly_Conveyor_1,2026-06-09 12:15:00,0.481,1.92,0.583
Injection_Molder_2,2026-06-09 12:15:00,3.8553,15.42,0.646
Thermoformer_2,2026-06-09 12:15:00,2.5426,10.17,0.546
Packaging_Robot_2,2026-06-09 12:15:00,0.6083,2.43,0.5
Labeling_Machine_2,2026-06-09 12:15:00,0.251,1.0,0.53
Palletizer_2,2026-06-09 12:15:00,0.5002,2.0,0.629
Solar_PV_System,2026-06-09 12:15:00,37.6686,150.67,0.99
CNC_Mill_1,2026-06-09 12:30:00,1.8338,7.34,0.558
CNC_Lathe_1,2026-06-09 12:30:00,1.2421,4.97,0.405
Robotic_Welder_1,2026-06-09 12:30:00,0.8026,3.21,0.52
Pick_Place_1,2026-06-09 12:30:00,0.3639,1.46,0.586
Assembly_Conveyor_1,2026-06-09 12:30:00,0.4997,2.0,0.615
Injection_Molder_2,2026-06-09 12:30:00,3.6953,14.78,0.575
Thermoformer_2,2026-06-09 12:30:00,2.6227,10.49,0.583
Packaging_Robot_2,2026-06-09 12:30:00,0.6058,2.42,0.547
Labeling_Machine_2,2026-06-09 12:30:00,0.2564,1.03,0.527
Palletizer_2,2026-06-09 12:30:00,0.5095,2.04,0.539
Solar_PV_System,2026-06-09 12:30:00,37.9247,151.7,0.99
CNC_Mill_1,2026-06-09 12:45:00,2.0201,8.08,0.49
CNC_Lathe_1,2026-06-09 12:45:00,1.1842,4.74,0.575
Robotic_Welder_1,2026-06-09 12:45:00,0.7128,2.85,0.558
Pick_Place_1,2026-06-09 12:45:00,0.3774,1.51,0.549
Assembly_Conveyor_1,2026-06-09 12:45:00,0.4785,1.91,0.541
Injection_Molder_2,2026-06-09 12:45:00,3.6075,14.43,0.587
Thermoformer_2,2026-06-09 12:45:00,2.4388,9.76,0.571
Packaging_Robot_2,2026-06-09 12:45:00,0.587,2.35,0.586
Labeling_Machine_2,2026-06-09 12:45:00,0.2491,1.0,0.648
Palletizer_2,2026-06-09 12:45:00,0.5303,2.12,0.479
Solar_PV_System,2026-06-09 12:45:00,38.7112,154.84,0.99
CNC_Mill_1,2026-06-09 13:00:00,10.5218,42.09,0.813
CNC_Lathe_1,2026-06-09 13:00:00,1.1792,4.72,0.527
Robotic_Welder_1,2026-06-09 13:00:00,0.7173,2.87,0.576
Pick_Place_1,2026-06-09 13:00:00,2.1272,8.51,0.889
Assembly_Conveyor_1,2026-06-09 13:00:00,2.889,11.56,0.805
Injection_Molder_2,2026-06-09 13:00:00,17.6473,70.59,0.908
Thermoformer_2,2026-06-09 13:00:00,2.4876,9.95,0.526
Packaging_Robot_2,2026-06-09 13:00:00,0.6233,2.49,0.541
Labeling_Machine_2,2026-06-09 13:00:00,0.2401,0.96,0.615
Palletizer_2,2026-06-09 13:00:00,3.274,13.1,0.818
Solar_PV_System,2026-06-09 13:00:00,34.9487,139.79,0.99
CNC_Mill_1,2026-06-09 13:15:00,10.1229,40.49,0.848
CNC_Lathe_1,2026-06-09 13:15:00,5.1989,20.8,0.794
Robotic_Welder_1,2026-06-09 13:15:00,4.5163,18.07,0.785
Pick_Place_1,2026-06-09 13:15:00,1.9502,7.8,0.867
Assembly_Conveyor_1,2026-06-09 13:15:00,2.5972,10.39,0.806
Injection_Molder_2,2026-06-09 13:15:00,18.1458,72.58,0.893
Thermoformer_2,2026-06-09 13:15:00,10.5543,42.22,0.87
Packaging_Robot_2,2026-06-09 13:15:00,2.8249,11.3,0.859
Labeling_Machine_2,2026-06-09 13:15:00,1.1686,4.67,0.89
Palletizer_2,2026-06-09 13:15:00,2.7111,10.84,0.82
Solar_PV_System,2026-06-09 13:15:00,34.5497,138.2,0.99
CNC_Mill_1,2026-06-09 13:30:00,9.9698,39.88,0.846
CNC_Lathe_1,2026-06-09 13:30:00,6.8178,27.27,0.856
Robotic_Welder_1,2026-06-09 13:30:00,4.7346,18.94,0.798
Pick_Place_1,2026-06-09 13:30:00,2.2571,9.03,0.863
Assembly_Conveyor_1,2026-06-09 13:30:00,2.3336,9.33,0.818
Injection_Molder_2,2026-06-09 13:30:00,18.2716,73.09,0.879
Thermoformer_2,2026-06-09 13:30:00,10.2443,40.98,0.878
Packaging_Robot_2,2026-06-09 13:30:00,3.4962,13.98,0.846
Labeling_Machine_2,2026-06-09 13:30:00,1.1972,4.79,0.917
Palletizer_2,2026-06-09 13:30:00,3.1157,12.46,0.837
Solar_PV_System,2026-06-09 13:30:00,36.9999,148.0,0.99
CNC_Mill_1,2026-06-09 13:45:00,10.9499,43.8,0.839
CNC_Lathe_1,2026-06-09 13:45:00,1.218,4.87,0.529
Robotic_Welder_1,2026-06-09 13:45:00,0.792,3.17,0.543
Pick_Place_1,2026-06-09 13:45:00,1.9238,7.7,0.894
Assembly_Conveyor_1,2026-06-09 13:45:00,2.0274,8.11,0.765
Injection_Molder_2,2026-06-09 13:45:00,3.8721,15.49,0.629
Thermoformer_2,2026-06-09 13:45:00,12.0687,48.27,0.839
Packaging_Robot_2,2026-06-09 13:45:00,0.6378,2.55,0.583
Labeling_Machine_2,2026-06-09 13:45:00,1.2003,4.8,0.897
Palletizer_2,2026-06-09 13:45:00,0.4336,1.73,0.527
Solar_PV_System,2026-06-09 13:45:00,35.538,142.15,0.99
CNC_Mill_1,2026-06-09 14:00:00,1.8283,7.31,0.571
CNC_Lathe_1,2026-06-09 14:00:00,1.2087,4.83,0.561
Robotic_Welder_1,2026-06-09 14:00:00,0.744,2.98,0.626
Pick_Place_1,2026-06-09 14:00:00,0.3493,1.4,0.572
Assembly_Conveyor_1,2026-06-09 14:00:00,2.6275,10.51,0.793
Injection_Molder_2,2026-06-09 14:00:00,3.8412,15.36,0.487
Thermoformer_2,2026-06-09 14:00:00,11.0005,44.0,0.868
Packaging_Robot_2,2026-06-09 14:00:00,0.651,2.6,0.412
Labeling_Machine_2,2026-06-09 14:00:00,0.2368,0.95,0.478
Palletizer_2,2026-06-09 14:00:00,0.5107,2.04,0.59
Solar_PV_System,2026-06-09 14:00:00,31.3138,125.26,0.99
CNC_Mill_1,2026-06-09 14:15:00,11.0983,44.39,0.865
CNC_Lathe_1,2026-06-09 14:15:00,5.905,23.62,0.843
Robotic_Welder_1,2026-06-09 14:15:00,5.5133,22.05,0.785
Pick_Place_1,2026-06-09 14:15:00,1.8962,7.58,0.902
Assembly_Conveyor_1,2026-06-09 14:15:00,2.1981,8.79,0.812
Injection_Molder_2,2026-06-09 14:15:00,16.1821,64.73,0.939
Thermoformer_2,2026-06-09 14:15:00,12.6425,50.57,0.848
Packaging_Robot_2,2026-06-09 14:15:00,3.2242,12.9,0.839
Labeling_Machine_2,2026-06-09 14:15:00,1.2237,4.89,0.931
Palletizer_2,2026-06-09 14:15:00,2.8615,11.45,0.805
Solar_PV_System,2026-06-09 14:15:00,32.8496,131.4,0.99
CNC_Mill_1,2026-06-09 14:30:00,8.996,35.98,0.837
CNC_Lathe_1,2026-06-09 14:30:00,5.269,21.08,0.829
Robotic_Welder_1,2026-06-09 14:30:00,4.8619,19.45,0.77
Pick_Place_1,2026-06-09 14:30:00,2.1151,8.46,0.87
Assembly_Conveyor_1,2026-06-09 14:30:00,2.2276,8.91,0.796
Injection_Molder_2,2026-06-09 14:30:00,20.7962,83.18,0.916
Thermoformer_2,2026-06-09 14:30:00,13.0103,52.04,0.875
Packaging_Robot_2,2026-06-09 14:30:00,4.14,16.56,0.825
Labeling_Machine_2,2026-06-09 14:30:00,1.3042,5.22,0.923
Palletizer_2,2026-06-09 14:30:00,2.641,10.56,0.764
Solar_PV_System,2026-06-09 14:30:00,29.5988,118.4,0.99
CNC_Mill_1,2026-06-09 14:45:00,2.0364,8.15,0.584
CNC_Lathe_1,2026-06-09 14:45:00,1.3793,5.52,0.539
Robotic_Welder_1,2026-06-09 14:45:00,0.8041,3.22,0.498
Pick_Place_1,2026-06-09 14:45:00,0.3853,1.54,0.612
Assembly_Conveyor_1,2026-06-09 14:45:00,0.4978,1.99,0.507
Injection_Molder_2,2026-06-09 14:45:00,18.6047,74.42,0.891
Thermoformer_2,2026-06-09 14:45:00,2.4613,9.85,0.544
Packaging_Robot_2,2026-06-09 14:45:00,0.6576,2.63,0.52
Labeling_Machine_2,2026-06-09 14:45:00,0.2304,0.92,0.561
Palletizer_2,2026-06-09 14:45:00,0.491,1.96,0.488
Solar_PV_System,2026-06-09 14:45:00,32.9137,131.65,0.99
CNC_Mill_1,2026-06-09 15:00:00,1.8403,7.36,0.587
CNC_Lathe_1,2026-06-09 15:00:00,1.2163,4.87,0.548
Robotic_Welder_1,2026-06-09 15:00:00,5.6257,22.5,0.79
Pick_Place_1,2026-06-09 15:00:00,0.4176,1.67,0.503
Assembly_Conveyor_1,2026-06-09 15:00:00,0.5334,2.13,0.545
Injection_Molder_2,2026-06-09 15:00:00,3.3373,13.35,0.549
Thermoformer_2,2026-06-09 15:00:00,10.3702,41.48,0.853
Packaging_Robot_2,2026-06-09 15:00:00,3.214,12.86,0.822
Labeling_Machine_2,2026-06-09 15:00:00,0.2388,0.96,0.557
Palletizer_2,2026-06-09 15:00:00,0.5274,2.11,0.513
Solar_PV_System,2026-06-09 15:00:00,25.467,101.87,0.99
CNC_Mill_1,2026-06-09 15:15:00,10.0681,40.27,0.85
CNC_Lathe_1,2026-06-09 15:15:00,5.1716,20.69,0.814
Robotic_Welder_1,2026-06-09 15:15:00,4.0603,16.24,0.793
Pick_Place_1,2026-06-09 15:15:00,2.0799,8.32,0.846
Assembly_Conveyor_1,2026-06-09 15:15:00,2.4844,9.94,0.803
Injection_Molder_2,2026-06-09 15:15:00,16.6855,66.74,0.883
Thermoformer_2,2026-06-09 15:15:00,11.3361,45.34,0.854
Packaging_Robot_2,2026-06-09 15:15:00,3.231,12.92,0.825
Labeling_Machine_2,2026-06-09 15:15:00,0.905,3.62,0.935
Palletizer_2,2026-06-09 15:15:00,2.888,11.55,0.805
Solar_PV_System,2026-06-09 15:15:00,28.8291,115.32,0.99
CNC_Mill_1,2026-06-09 15:30:00,10.1194,40.48,0.84
CNC_Lathe_1,2026-06-09 15:30:00,5.5585,22.23,0.832
Robotic_Welder_1,2026-06-09 15:30:00,4.3815,17.53,0.783
Pick_Place_1,2026-06-09 15:30:00,1.7283,6.91,0.895
Assembly_Conveyor_1,2026-06-09 15:30:00,2.3642,9.46,0.826
Injection_Molder_2,2026-06-09 15:30:00,19.0769,76.31,0.908
Thermoformer_2,2026-06-09 15:30:00,12.9167,51.67,0.854
Packaging_Robot_2,2026-06-09 15:30:00,3.1103,12.44,0.849
Labeling_Machine_2,2026-06-09 15:30:00,1.0613,4.25,0.949
Palletizer_2,2026-06-09 15:30:00,2.8142,11.26,0.809
Solar_PV_System,2026-06-09 15:30:00,24.4874,97.95,0.99
CNC_Mill_1,2026-06-09 15:45:00,10.7442,42.98,0.835
CNC_Lathe_1,2026-06-09 15:45:00,6.2507,25.0,0.846
Robotic_Welder_1,2026-06-09 15:45:00,5.0555,20.22,0.79
Pick_Place_1,2026-06-09 15:45:00,2.0331,8.13,0.88
Assembly_Conveyor_1,2026-06-09 15:45:00,2.4409,9.76,0.771
Injection_Molder_2,2026-06-09 15:45:00,17.5225,70.09,0.879
Thermoformer_2,2026-06-09 15:45:00,11.4955,45.98,0.832
Packaging_Robot_2,2026-06-09 15:45:00,3.9063,15.63,0.847
Labeling_Machine_2,2026-06-09 15:45:00,1.0499,4.2,0.914
Palletizer_2,2026-06-09 15:45:00,3.234,12.94,0.809
Solar_PV_System,2026-06-09 15:45:00,25.0833,100.33,0.99
CNC_Mill_1,2026-06-09 16:00:00,2.0249,8.1,0.514
CNC_Lathe_1,2026-06-09 16:00:00,1.2357,4.94,0.554
Robotic_Welder_1,2026-06-09 16:00:00,5.0082,20.03,0.776
Pick_Place_1,2026-06-09 16:00:00,1.7383,6.95,0.902
